id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
52046485.0,7000.0,6172.809962905484,7000.0,6172.809962905484,0.2899,219.0,193.1207688394716,7162.82,6316.389522642666,1.1340054273605347,6.0,1.0,36.0,5.0,0.0,3.0
52046517.0,35000.0,30864.04981452742,23375.0,20612.776126130815,0.1825,596.76,526.2408676376396,24011.72,21174.2549203567,1.1340054273605347,6.0,1.0,60.0,21.0,1.0,2.0
52046672.0,1675.0,1477.0652411238123,1675.0,1477.0652411238123,0.1333,56.71,50.00857899948143,395.73,348.96658380294105,1.1340054273605347,6.0,1.0,60.0,13.0,1.0,4.0
52046851.0,17325.0,15277.704658191074,17325.0,15277.704658191074,0.2899,1372.97,1210.7261278243348,3392.14,2991.2907982243155,1.1340054273605347,6.0,1.0,36.0,9.0,1.0,1.0
52047255.0,14400.0,12698.351923691282,14400.0,12698.351923691282,0.1855,1372.97,1210.7261278243348,2575.09,2270.7916010540407,1.1340054273605347,6.0,1.0,60.0,22.0,1.0,2.0
52047504.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.1399,341.73,301.34776408909875,2384.34,2102.582529564866,1.1340054273605347,6.0,1.0,36.0,14.0,0.0,3.0
52047777.0,16800.0,14814.743910973162,16800.0,14814.743910973162,0.2899,369.73,326.0390039407207,2673.48,2357.5548542326505,1.1340054273605347,6.0,1.0,60.0,10.0,1.0,4.0
52056463.0,8500.0,7495.5549549566595,8500.0,7495.5549549566595,0.1333,287.76,253.75539927509746,2008.03,1770.7410842590143,1.1340054273605347,6.0,1.0,36.0,15.0,0.0,3.0
52056471.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,247.97,218.6673837859533,1732.56,1527.8233756187894,1.1340054273605347,6.0,1.0,36.0,4.0,1.0,2.0
52056514.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.1465,689.89,608.3656950441235,4812.95,4244.203672995136,1.1340054273605347,6.0,1.0,36.0,15.0,1.0,3.0
52057055.0,9425.0,8311.247700054884,9425.0,8311.247700054884,0.1825,341.92,301.5153117880919,9813.47,8653.812198096297,1.1340054273605347,6.0,1.0,36.0,21.0,1.0,1.0
52057075.0,6000.0,5290.9799682047005,6000.0,5290.9799682047005,0.2899,197.95,174.5582474510201,1381.81,1218.5215049774895,1.1340054273605347,6.0,1.0,36.0,10.0,1.0,1.0
52057086.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.2899,491.01,432.9873456980317,3427.91,3022.8338571347626,1.1340054273605347,6.0,1.0,36.0,9.0,0.0,1.0
52057404.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.1757,880.61,776.5483116334569,6095.94,5375.582737896294,1.1340054273605347,6.0,1.0,60.0,19.0,1.0,3.0
52057764.0,19500.0,17195.68489666528,1000.0,881.8299947007835,0.2899,429.15,378.43734222584123,2991.56,2638.047338947076,1.1340054273605347,6.0,1.0,60.0,10.0,1.0,1.0
52058327.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,1372.97,1210.7261278243348,2185.64,1927.3629096178204,1.1340054273605347,6.0,1.0,36.0,5.0,0.0,4.0
52076260.0,35000.0,30864.04981452742,35000.0,30864.04981452742,0.1825,893.54,787.950373464938,1773.93,1564.3046824995608,1.1340054273605347,6.0,0.0,60.0,21.0,1.0,2.0
52076330.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,434.75,383.3755901961656,3031.04,2672.861987137863,1.1340054273605347,6.0,1.0,60.0,9.0,1.0,1.0
52077582.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,246.12,217.03599829575683,1644.68,1450.3281556844847,1.1340054273605347,6.0,1.0,60.0,17.0,0.0,4.0
52078160.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.2899,1372.97,1210.7261278243348,2273.33,2004.690581853132,1.1340054273605347,6.0,1.0,60.0,9.0,1.0,4.0
52078512.0,25550.0,23107.811760584824,25550.0,23107.811760584824,0.1399,594.38,537.5663856851822,3526.56,3189.4749370805484,1.1056866943836212,0.0,1.0,60.0,14.0,0.0,1.0
52128126.0,24000.0,21163.919872818802,24000.0,21163.919872818802,0.1465,827.87,730.0405977129376,5756.02,5075.831086097604,1.1340054273605347,6.0,1.0,36.0,15.0,1.0,4.0
52128207.0,24225.0,21362.33162162648,24225.0,21362.33162162648,0.19190000000000002,630.95,556.3906351564593,4365.0,3849.18792686892,1.1340054273605347,6.0,1.0,60.0,23.0,1.0,0.0
52128368.0,8000.0,7313.119605583957,8000.0,7313.119605583957,0.2899,244.25,223.27868295798518,1469.66,1343.474919942815,1.0939244031906128,7.0,1.0,36.0,2.0,0.0,0.0
52128412.0,16000.0,14109.279915212535,16000.0,14109.279915212535,0.2899,361.52,318.7991796842272,2508.08,2211.700173109141,1.1340054273605347,6.0,1.0,60.0,12.0,1.0,2.0
52139186.0,13500.0,11904.704928460576,13500.0,11904.704928460576,0.20989999999999998,365.15,322.0002225649911,2540.31,2240.121553838347,1.1340054273605347,6.0,1.0,60.0,25.0,0.0,2.0
52139316.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.2899,382.55,337.34406447278474,2671.74,2356.0204700418712,1.1340054273605347,6.0,1.0,36.0,7.0,0.0,3.0
52139421.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,255.04,224.9019218484878,1777.13,1567.1265384826036,1.1340054273605347,6.0,1.0,36.0,7.0,0.0,0.0
52149117.0,23000.0,20282.08987811802,23000.0,20282.08987811802,0.2899,519.68,458.2694116461031,3101.86,2735.3131873625725,1.1340054273605347,6.0,1.0,60.0,12.0,1.0,3.0
52179296.0,35000.0,30864.04981452742,17000.0,14991.109909913319,0.2899,531.86,469.0101009815587,4915.57,4334.69706705133,1.1340054273605347,6.0,1.0,36.0,5.0,1.0,2.0
52189197.0,4000.0,3527.319978803134,4000.0,3527.319978803134,0.17859999999999998,144.33,127.27452313516409,1006.34,887.4207968671865,1.1340054273605347,6.0,1.0,36.0,20.0,0.0,1.0
52189595.0,21000.0,19196.93896465789,21000.0,19196.93896465789,0.2899,427.62,390.9045257174765,2119.01,1937.071696928558,1.0939244031906128,7.0,1.0,60.0,6.0,1.0,1.0
52199280.0,14400.0,12698.351923691282,14400.0,12698.351923691282,0.2899,322.44,284.33726349132064,2247.25,1981.6924555913356,1.1340054273605347,6.0,1.0,60.0,11.0,1.0,4.0
52199534.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.2899,1372.97,1210.7261278243348,1693.57,1493.440824125406,1.1340054273605347,6.0,1.0,60.0,5.0,0.0,2.0
52239256.0,32000.0,28218.55983042507,32000.0,28218.55983042507,0.2899,723.04,637.5983593684545,5038.72,4443.294430898732,1.1340054273605347,6.0,1.0,60.0,12.0,1.0,1.0
52239401.0,10000.0,9141.399506979946,10000.0,9141.399506979946,0.2899,314.2,287.2227725093099,1876.11,1715.0271029040146,1.0939244031906128,7.0,1.0,36.0,6.0,1.0,4.0
52269540.0,16000.0,14109.279915212535,16000.0,14109.279915212535,0.2899,481.84,424.9009646466255,3368.15,2970.135696651444,1.1340054273605347,6.0,1.0,36.0,1.0,0.0,4.0
52301208.0,24650.0,21737.109369374313,24650.0,21737.109369374313,0.1855,633.35,558.5070271437412,4382.64,3864.743407975442,1.1340054273605347,6.0,1.0,60.0,22.0,1.0,2.0
52311186.0,19800.0,17460.233895075515,19800.0,17460.233895075515,0.17859999999999998,501.29,442.0525580435558,3489.38,3077.03994690902,1.1340054273605347,6.0,1.0,60.0,20.0,1.0,0.0
52311217.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.1333,343.84,303.20842537791737,15643.5,13794.907522101706,1.1340054273605347,6.0,0.0,60.0,13.0,0.0,1.0
52321216.0,18000.0,15872.939904614102,1000.0,881.8299947007835,0.2899,554.89,489.3186457595177,3877.34,3419.154711653136,1.1340054273605347,6.0,1.0,36.0,3.0,0.0,3.0
52321577.0,5050.0,4453.241473238957,5050.0,4453.241473238957,0.2899,166.61,146.92169541709754,1163.04,1025.6035570367992,1.1340054273605347,6.0,1.0,36.0,10.0,0.0,3.0
52321586.0,8500.0,7495.5549549566595,8500.0,7495.5549549566595,0.1399,290.47,256.1451585607366,1778.21,1568.0789148768802,1.1340054273605347,6.0,1.0,36.0,14.0,1.0,3.0
52322015.0,6500.0,5731.894965555092,6500.0,5731.894965555092,0.2899,207.22,182.73281150189635,1646.05,1451.5362627772247,1.1340054273605347,6.0,1.0,36.0,7.0,0.0,1.0
52331187.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,1372.97,1210.7261278243348,20742.85,18291.667305579147,1.1340054273605347,6.0,1.0,36.0,6.0,1.0,2.0
52331309.0,6000.0,5290.9799682047005,6000.0,5290.9799682047005,0.1333,203.12,179.11730852362314,1281.11,1129.7212245111207,1.1340054273605347,6.0,1.0,36.0,13.0,1.0,1.0
52341198.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,602.3,531.1262058082818,3607.89,3181.5456195810098,1.1340054273605347,6.0,1.0,36.0,1.0,1.0,2.0
52341218.0,19800.0,17460.233895075515,19800.0,17460.233895075515,0.1999,524.47,462.49337732071996,3649.3,3218.062199661569,1.1340054273605347,6.0,1.0,60.0,25.0,1.0,1.0
52341404.0,18000.0,16454.519112563903,18000.0,16454.519112563903,0.2899,403.05,368.4441071288268,2393.72,2188.1950827848036,1.0939244031906128,7.0,1.0,60.0,11.0,0.0,2.0
52374178.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.2899,500.3,441.179546348802,3440.65,3034.0683712672508,1.1340054273605347,6.0,1.0,36.0,15.0,0.0,1.0
52374207.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,654.68,577.3164609307089,3928.08,3463.8987655842534,1.1340054273605347,6.0,1.0,36.0,9.0,1.0,0.0
52385592.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,616.54,543.683464932821,4300.47,3792.2834373108785,1.1340054273605347,6.0,1.0,36.0,3.0,1.0,3.0
52385594.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,255.04,224.9019218484878,1526.16,1345.8136647125477,1.1340054273605347,6.0,1.0,36.0,10.0,1.0,4.0
52396532.0,4800.0,4232.783974563761,4800.0,4232.783974563761,0.1561,167.84,148.00634631057952,4969.09,4381.892608367716,1.1340054273605347,6.0,1.0,36.0,16.0,1.0,2.0
52406414.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.2899,326.07,287.5383063720845,1986.9,1752.1080164709867,1.1340054273605347,6.0,1.0,60.0,9.0,0.0,3.0
52416498.0,5000.0,4570.699753489973,5000.0,4570.699753489973,0.1399,1372.97,1255.0867281098258,1021.33,933.6385558463829,1.0939244031906128,7.0,1.0,36.0,14.0,1.0,2.0
52416533.0,16500.0,15083.309186516912,16500.0,15083.309186516912,0.2899,503.76,460.50714156362176,3016.84,2757.8139688637384,1.0939244031906128,7.0,1.0,36.0,2.0,0.0,1.0
52426220.0,24000.0,21939.358816751872,24000.0,21939.358816751872,0.2899,1372.97,1255.0867281098258,4684.41,4282.206326449193,1.0939244031906128,7.0,1.0,36.0,9.0,1.0,3.0
52426282.0,31200.0,28521.166461777433,31200.0,28521.166461777433,0.1465,736.53,673.291497887594,4393.79,4016.538973977342,1.0939244031906128,7.0,1.0,60.0,15.0,1.0,3.0
52446569.0,12900.0,11792.405364004131,12900.0,11792.405364004131,0.17859999999999998,465.47,425.50472285139557,2780.02,2541.327345739439,1.0939244031906128,7.0,1.0,36.0,20.0,0.0,1.0
52456436.0,32650.0,28791.749326980582,32650.0,28791.749326980582,0.1465,770.76,679.6792867155759,5342.17,4710.885742790684,1.1340054273605347,6.0,1.0,60.0,15.0,1.0,1.0
52466112.0,14400.0,13163.615290051122,14400.0,13163.615290051122,0.2899,433.66,396.42593101969237,3384.73,3094.1169153260234,1.0939244031906128,7.0,1.0,36.0,1.0,0.0,2.0
52516486.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.17859999999999998,1372.97,1210.7261278243348,2304.6,2032.2654057874256,1.1340054273605347,6.0,1.0,60.0,20.0,0.0,2.0
52516546.0,10000.0,9141.399506979946,10000.0,9141.399506979946,0.1655,246.12,224.98812466579045,1531.19,1399.7219511092626,1.0939244031906128,7.0,1.0,60.0,17.0,1.0,2.0
52536310.0,33425.0,29475.16757287369,1000.0,881.8299947007835,0.19190000000000002,870.57,767.6947384866611,6022.72,5311.015145684303,1.1340054273605347,6.0,1.0,60.0,23.0,1.0,1.0
52536649.0,13000.0,11463.789931110185,13000.0,11463.789931110185,0.2899,1372.97,1210.7261278243348,2742.31,2418.2512127679056,1.1340054273605347,6.0,1.0,36.0,2.0,1.0,2.0
52536719.0,28000.0,25323.6293266683,28000.0,25323.6293266683,0.2899,867.9,784.9420675934077,5184.81,4689.221663185825,1.1056866943836212,0.0,1.0,36.0,4.0,1.0,2.0
52546114.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,434.75,383.3755901961656,3018.83,2662.094842902566,1.1340054273605347,6.0,1.0,60.0,9.0,1.0,3.0
52556203.0,8125.0,7164.868706943866,8125.0,7164.868706943866,0.1561,284.09,250.51908319454557,1974.54,1741.208597736485,1.1340054273605347,6.0,1.0,36.0,16.0,1.0,2.0
52556277.0,19200.0,16931.135898255045,19200.0,16931.135898255045,0.2899,619.44,546.2407719174533,3705.98,3268.0443237612094,1.1340054273605347,6.0,1.0,36.0,8.0,1.0,2.0
52556325.0,20000.0,18282.79901395989,1000.0,914.1399506979947,0.2899,447.83,409.3792941210829,2673.32,2443.7886129999633,1.0939244031906128,7.0,1.0,60.0,11.0,1.0,2.0
52556589.0,4725.0,4166.646724961202,4725.0,4166.646724961202,0.1699,168.44,148.53544430739996,1039.62,916.7680990908284,1.1340054273605347,6.0,1.0,60.0,18.0,0.0,4.0
52566125.0,22000.0,19400.259883417235,22000.0,19400.259883417235,0.2899,691.23,609.5473472370226,4137.38,3648.465783475128,1.1340054273605347,6.0,1.0,36.0,6.0,1.0,1.0
52566431.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.2899,361.38,318.6757234849691,2171.82,1915.1760190910557,1.1340054273605347,6.0,1.0,60.0,1.0,1.0,1.0
52596257.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,263.93,232.7413905013778,1837.26,1620.1509760639615,1.1340054273605347,6.0,1.0,60.0,10.0,0.0,1.0
52596287.0,15000.0,13227.449920511752,15000.0,13227.449920511752,0.2899,1372.97,1210.7261278243348,2991.56,2638.047338947076,1.1340054273605347,6.0,1.0,36.0,11.0,1.0,1.0
52606241.0,32000.0,29252.47842233583,32000.0,29252.47842233583,0.23989999999999997,920.39,841.3652692229273,5479.69,5009.203546440294,1.0939244031906128,7.0,0.0,60.0,28.0,1.0,3.0
52616166.0,17625.0,15542.25365660131,17625.0,15542.25365660131,0.1699,437.94,386.1886278792611,2611.0,2302.4581161637457,1.1340054273605347,6.0,1.0,60.0,18.0,0.0,3.0
52616287.0,7875.0,7198.852111746708,7875.0,7198.852111746708,0.2899,254.07,232.2555372738395,1520.05,1389.5384320584867,1.0939244031906128,7.0,1.0,36.0,8.0,0.0,2.0
52626200.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.1333,458.45,404.2749610705742,21230.07,18721.312515597263,1.1340054273605347,6.0,1.0,60.0,13.0,1.0,1.0
52636155.0,7200.0,6349.175961845641,7200.0,6349.175961845641,0.2899,232.29,204.840289469045,41913.62,36960.68730249065,1.1340054273605347,6.0,1.0,36.0,8.0,1.0,3.0
52636294.0,7000.0,6172.809962905484,7000.0,6172.809962905484,0.2899,1372.97,1210.7261278243348,1629.58,1437.0125227645026,1.1340054273605347,6.0,1.0,36.0,11.0,1.0,2.0
52636380.0,30000.0,26454.899841023504,30000.0,26454.899841023504,0.1855,770.81,679.7233782153108,4593.94,4051.074085855717,1.1340054273605347,6.0,1.0,60.0,22.0,1.0,4.0
52658334.0,24000.0,21163.919872818802,24000.0,21163.919872818802,0.2899,542.28,478.19876952634087,3236.76,2854.272053647708,1.1340054273605347,6.0,1.0,60.0,12.0,1.0,2.0
52668449.0,3000.0,2645.4899841023503,3000.0,2645.4899841023503,0.2899,92.99,82.00137120722586,3104.84,2737.941040746781,1.1340054273605347,6.0,1.0,36.0,4.0,0.0,2.0
52668571.0,12000.0,10969.679408375936,12000.0,10969.679408375936,0.2899,402.54,367.9778957539708,12063.45,11027.681588247724,1.0939244031906128,7.0,1.0,36.0,12.0,0.0,2.0
52678182.0,17100.0,15631.793156935708,17100.0,15631.793156935708,0.20989999999999998,462.52,422.80800999683646,2755.18,2518.6201093641007,1.0939244031906128,7.0,1.0,60.0,25.0,1.0,0.0
52678305.0,16000.0,14109.279915212535,16000.0,14109.279915212535,0.2899,536.72,473.29579475580454,3197.76,2819.880683854378,1.1340054273605347,6.0,1.0,36.0,12.0,1.0,3.0
52678560.0,35000.0,30864.04981452742,10825.0,9545.809692635981,0.1699,268.98,237.19463197461675,1603.66,1414.1554893018586,1.1340054273605347,6.0,1.0,60.0,18.0,1.0,3.0
52708184.0,35000.0,31994.898274429812,35000.0,31994.898274429812,0.2899,1129.19,1032.2376909286686,6755.72,6175.673547729457,1.0939244031906128,7.0,1.0,36.0,8.0,1.0,1.0
52708699.0,30000.0,26454.899841023504,30000.0,26454.899841023504,0.2899,610.88,538.6923071628146,3638.01,3208.1063390213976,1.1340054273605347,6.0,1.0,60.0,6.0,1.0,1.0
52708704.0,10000.0,9141.399506979946,10000.0,9141.399506979946,0.2899,327.34,299.23457146148155,1957.93,1789.8220336701247,1.0939244031906128,7.0,1.0,36.0,10.0,0.0,3.0
52708742.0,8400.0,7407.371955486581,8400.0,7407.371955486581,0.2899,263.93,232.7413905013778,1821.97,1606.6677954449865,1.1340054273605347,6.0,1.0,36.0,6.0,0.0,3.0
52708843.0,2000.0,1828.2799013959893,2000.0,1828.2799013959893,0.2899,66.71,60.982276111063214,398.89,364.6412849339231,1.0939244031906128,7.0,1.0,36.0,11.0,1.0,2.0
52709250.0,21750.0,19882.543927681385,21750.0,19882.543927681385,0.1825,555.27,507.59449042407545,3309.57,3025.410156631562,1.0939244031906128,7.0,1.0,60.0,21.0,1.0,2.0
52718629.0,20000.0,18282.79901395989,20000.0,18282.79901395989,0.2899,628.39,574.4364036191129,3798.08,3471.9766639470395,1.0939244031906128,7.0,1.0,36.0,6.0,1.0,2.0
52728345.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.2899,371.96,328.00548482890343,2226.92,1963.7648517990688,1.1340054273605347,6.0,1.0,36.0,4.0,0.0,3.0
52738877.0,13150.0,11596.064430315302,13150.0,11596.064430315302,0.17859999999999998,474.49,418.41951418557477,41913.62,36960.68730249065,1.1340054273605347,6.0,1.0,36.0,20.0,1.0,4.0
52739141.0,10000.0,9141.399506979946,10000.0,9141.399506979946,0.1655,354.3,323.87978453229954,2116.61,1934.8777610468826,1.0939244031906128,7.0,1.0,60.0,17.0,1.0,4.0
52758259.0,30000.0,26454.899841023504,30000.0,26454.899841023504,0.20989999999999998,811.44,715.5521309000038,41913.62,36960.68730249065,1.1340054273605347,6.0,1.0,60.0,25.0,1.0,1.0
52759072.0,7000.0,6398.979654885962,7000.0,6398.979654885962,0.1399,239.21,218.67141760646732,1429.82,1307.0555843070067,1.0939244031906128,7.0,1.0,36.0,14.0,0.0,1.0
52768511.0,3550.0,3130.4964811877812,3550.0,3130.4964811877812,0.19190000000000002,130.48,115.06117770855822,909.58,802.0949265799387,1.1340054273605347,6.0,1.0,36.0,23.0,1.0,3.0
52768589.0,1400.0,1234.5619925810968,1400.0,1234.5619925810968,0.2899,46.97,41.419554851095796,327.8,289.06387226291685,1.1340054273605347,6.0,1.0,36.0,15.0,0.0,4.0
52788727.0,26000.0,23767.63871814786,26000.0,23767.63871814786,0.2899,572.2,523.0708797893926,3416.55,3123.2048485572336,1.0939244031906128,7.0,1.0,60.0,10.0,1.0,2.0
52798510.0,14000.0,12345.619925810968,14000.0,12345.619925810968,0.2899,451.68,398.3049720064499,3153.99,2781.2829849863238,1.1340054273605347,6.0,1.0,36.0,8.0,1.0,0.0
52798743.0,14000.0,12797.959309771924,14000.0,12797.959309771924,0.2899,1372.97,1255.0867281098258,14236.74,13014.372801700169,1.0939244031906128,7.0,1.0,36.0,4.0,0.0,2.0
52808307.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.2899,1372.97,1210.7261278243348,1522.8,1342.850715930353,1.1340054273605347,6.0,1.0,60.0,8.0,0.0,2.0
52818956.0,24000.0,21939.358816751872,24000.0,21939.358816751872,0.2899,750.86,686.3911233810962,4484.12,4099.113235723892,1.0939244031906128,7.0,1.0,36.0,5.0,1.0,2.0
52819603.0,6400.0,5643.711966085014,6400.0,5643.711966085014,0.1333,216.66,191.05728665187175,1295.22,1142.1638457363488,1.1340054273605347,6.0,1.0,36.0,13.0,1.0,2.0
52820027.0,4000.0,3527.319978803134,4000.0,3527.319978803134,0.2899,129.05,113.80016081613611,782.07,689.6527839556418,1.1340054273605347,6.0,1.0,36.0,8.0,0.0,2.0
52828682.0,12300.0,10846.508934819636,12300.0,10846.508934819636,0.1399,286.14,252.32683468368216,1697.72,1497.1004186034143,1.1340054273605347,6.0,0.0,60.0,14.0,1.0,1.0
52828738.0,10000.0,8818.299947007836,10000.0,8818.299947007836,0.2899,327.34,288.65823046535445,41913.62,36960.68730249065,1.1340054273605347,6.0,1.0,36.0,9.0,1.0,4.0
52828995.0,11075.0,9766.267191311177,11075.0,9766.267191311177,0.1399,378.47,333.74619809440554,2273.63,2004.9551308515424,1.1340054273605347,6.0,1.0,36.0,14.0,0.0,4.0
52838364.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,451.9,398.49897460528405,2697.3,2378.5600447064235,1.1340054273605347,6.0,1.0,60.0,12.0,1.0,2.0
52838931.0,9500.0,8377.384949657444,9500.0,8377.384949657444,0.2899,310.98,274.2314917520497,2152.69,1898.3066112924296,1.1340054273605347,6.0,1.0,36.0,9.0,1.0,3.0
52858476.0,10800.0,9872.711467538342,10800.0,9872.711467538342,0.1855,277.5,253.6738363186935,41913.62,38314.914520374485,1.0939244031906128,7.0,1.0,60.0,22.0,1.0,4.0
52858614.0,12000.0,10581.959936409401,12000.0,10581.959936409401,0.1655,425.16,374.9188405469851,2965.09,2614.7052989873464,1.1340054273605347,6.0,1.0,36.0,17.0,0.0,2.0
52868277.0,25000.0,22045.749867519586,25000.0,22045.749867519586,0.2899,573.06,505.34149676323096,3419.85,3015.7263073774743,1.1340054273605347,6.0,1.0,60.0,13.0,1.0,1.0
52868374.0,20725.0,18945.55047821594,20725.0,18945.55047821594,0.1561,499.71,456.8048747632949,2962.31,2707.9659173521763,1.0939244031906128,7.0,1.0,60.0,16.0,1.0,0.0
52869012.0,35000.0,31994.898274429812,24000.0,21939.358816751872,0.2899,509.82,466.0468296648516,3045.6,2784.1046338458123,1.0939244031906128,7.0,1.0,60.0,8.0,1.0,4.0
52878530.0,18000.0,15872.939904614102,18000.0,15872.939904614102,0.2899,364.03,321.0125729709262,2540.32,2240.1303721382947,1.1340054273605347,6.0,1.0,60.0,5.0,0.0,2.0
52878800.0,30000.0,27424.19852093984,30000.0,27424.19852093984,0.2899,929.89,850.0495987545582,4625.25,4228.1258069659,1.0939244031906128,7.0,1.0,36.0,4.0,1.0,1.0
52898829.0,3000.0,2645.4899841023503,3000.0,2645.4899841023503,0.1333,101.56,89.55865426181157,623.8,550.0855506943487,1.1340054273605347,6.0,1.0,60.0,13.0,0.0,2.0
52908791.0,25000.0,22853.498767449866,25000.0,22853.498767449866,0.2899,782.15,714.9945624384364,41913.62,38314.914520374485,1.0939244031906128,7.0,1.0,36.0,5.0,1.0,2.0
52928524.0,35000.0,31994.898274429812,35000.0,31994.898274429812,0.1999,927.1,847.4991482921108,35330.39,32296.92097274092,1.0939244031906128,7.0,1.0,60.0,24.0,0.0,1.0
52928845.0,20000.0,17636.59989401567,20000.0,17636.59989401567,0.2899,610.62,538.4630313641924,4260.47,3757.010237522847,1.1340054273605347,6.0,1.0,36.0,2.0,1.0,2.0
52939191.0,23100.0,21116.632861123675,23100.0,21116.632861123675,0.1399,789.4,721.622077080997,4844.12,4428.203617975169,1.0939244031906128,7.0,1.0,36.0,14.0,1.0,2.0
52949296.0,28000.0,25595.91861954385,28000.0,25595.91861954385,0.2899,854.87,781.4708196531947,5119.51,4679.948618997891,1.0939244031906128,7.0,1.0,36.0,2.0,0.0,4.0
52949297.0,10000.0,9141.399506979946,10000.0,9141.399506979946,0.2899,327.34,299.23457146148155,975.91,892.11831928568,1.0939244031906128,7.0,0.0,36.0,10.0,0.0,4.0
52949717.0,8000.0,7054.639957606268,8000.0,7054.639957606268,0.2899,240.92,212.45048232331274,1681.71,1482.9823203882547,1.1340054273605347,6.0,1.0,36.0,1.0,1.0,1.0
52959290.0,35000.0,31994.898274429812,7800.0,7130.291615444358,0.2899,238.15,217.70242925872742,1433.69,1310.593305916208,1.0939244031906128,7.0,1.0,36.0,2.0,1.0,2.0
52959585.0,7000.0,6172.809962905484,7000.0,6172.809962905484,0.1655,248.01,218.7026569857413,7168.81,6321.671684310924,1.1340054273605347,6.0,1.0,36.0,17.0,1.0,2.0
52959873.0,5000.0,4409.149973503918,5000.0,4409.149973503918,0.2899,166.77,147.06278821624966,1160.56,1023.4166186499413,1.1340054273605347,6.0,1.0,36.0,11.0,0.0,3.0
52959939.0,15000.0,13712.09926046992,15000.0,13712.09926046992,0.17859999999999998,379.76,347.15378767707045,2248.79,2055.7087797301433,1.0939244031906128,7.0,1.0,60.0,20.0,1.0,3.0
52969438.0,7975.0,7290.266106816507,7975.0,7290.266106816507,0.1655,282.55,258.2902430697184,1687.97,1543.0408125796941,1.0939244031906128,7.0,1.0,36.0,17.0,1.0,0.0
52979158.0,12000.0,10969.679408375936,12000.0,10969.679408375936,0.2899,400.24,365.8753738673654,2385.05,2180.2694894122524,1.0939244031906128,7.0,1.0,36.0,11.0,1.0,4.0
52979228.0,9125.0,8341.5270501192,9125.0,8341.5270501192,0.1757,327.93,299.7739140323934,41913.62,38314.914520374485,1.0939244031906128,7.0,1.0,36.0,19.0,1.0,2.0
52979636.0,6000.0,5290.9799682047005,6000.0,5290.9799682047005,0.2899,180.69,159.33786174248456,1261.28,1112.2345357162042,1.1340054273605347,6.0,1.0,36.0,1.0,0.0,2.0
52989414.0,7200.0,6349.175961845641,7200.0,6349.175961845641,0.2899,240.15,211.77147322739316,1671.22,1473.7319237438435,1.1340054273605347,6.0,0.0,36.0,11.0,0.0,1.0
52999422.0,25000.0,22853.498767449866,25000.0,22853.498767449866,0.2899,782.15,714.9945624384364,4681.94,4279.948400770969,1.0939244031906128,7.0,1.0,36.0,5.0,1.0,4.0
53019517.0,7200.0,6581.807645025561,7200.0,6581.807645025561,0.2899,241.53,220.79222229208665,1444.1,1320.109502802974,1.0939244031906128,7.0,1.0,36.0,12.0,1.0,3.0
53030132.0,2875.0,2535.2612347647523,2875.0,2535.2612347647523,0.19190000000000002,105.67,93.18297554003179,736.62,649.5736106964912,1.1340054273605347,6.0,1.0,36.0,23.0,1.0,1.0
53030257.0,5900.0,5393.425709118168,5900.0,5393.425709118168,0.2899,188.09,171.94058332678583,1147.52,1048.9938762249628,1.0939244031906128,7.0,1.0,36.0,7.0,1.0,2.0
53030367.0,25000.0,22853.498767449866,25000.0,22853.498767449866,0.2899,564.87,516.3702339507762,3371.6,3082.1142577733585,1.0939244031906128,7.0,1.0,60.0,12.0,1.0,2.0
